conv_date,msg_date,hour,day_of_week,month,sender,text_length,has_attachments
2026-05-20,2026-05-20,0,Wednesday,2026-05,assistant,1555,False
2026-05-20,2026-05-20,18,Wednesday,2026-05,human,1946,False
2026-05-20,2026-05-20,18,Wednesday,2026-05,assistant,1687,False
2026-05-20,2026-05-21,23,Thursday,2026-05,human,436,True
2026-05-20,2026-05-21,23,Thursday,2026-05,assistant,2259,True
2026-05-20,2026-05-22,0,Friday,2026-05,human,131,True
2026-05-20,2026-05-22,0,Friday,2026-05,assistant,2507,True
2026-05-20,2026-05-22,0,Friday,2026-05,human,1887,False
2026-05-20,2026-05-22,0,Friday,2026-05,assistant,1631,False
2026-05-20,2026-05-22,1,Friday,2026-05,human,340,True
2026-05-20,2026-05-22,1,Friday,2026-05,assistant,4412,False
2026-05-20,2026-05-20,19,Wednesday,2026-05,human,665,True
2026-05-20,2026-05-20,19,Wednesday,2026-05,assistant,3512,False
2026-05-20,2026-05-20,19,Wednesday,2026-05,human,211,False
2026-05-20,2026-05-20,19,Wednesday,2026-05,assistant,2823,False
2026-05-20,2026-05-20,19,Wednesday,2026-05,human,73,True
2026-05-20,2026-05-20,19,Wednesday,2026-05,assistant,1469,False
2026-05-20,2026-05-20,19,Wednesday,2026-05,human,264,False
2026-05-20,2026-05-20,19,Wednesday,2026-05,assistant,2384,False
2026-05-20,2026-05-20,19,Wednesday,2026-05,human,147,False
2026-05-20,2026-05-20,19,Wednesday,2026-05,assistant,4226,False
2026-05-20,2026-05-20,22,Wednesday,2026-05,human,3581,False
2026-05-20,2026-05-20,22,Wednesday,2026-05,assistant,987,False
2026-05-20,2026-05-20,23,Wednesday,2026-05,human,136,False
2026-05-20,2026-05-20,23,Wednesday,2026-05,assistant,7362,True
2026-05-20,2026-05-20,23,Wednesday,2026-05,human,829,False
2026-05-20,2026-05-20,23,Wednesday,2026-05,assistant,3617,True
2026-05-20,2026-05-21,15,Thursday,2026-05,human,169,False
2026-05-20,2026-05-21,15,Thursday,2026-05,assistant,182,False
2026-05-20,2026-05-21,16,Thursday,2026-05,human,145,False
2026-05-20,2026-05-21,16,Thursday,2026-05,assistant,311,False
2026-05-20,2026-05-21,16,Thursday,2026-05,human,422,False
2026-05-20,2026-05-21,16,Thursday,2026-05,assistant,4076,True
2026-05-20,2026-05-26,22,Tuesday,2026-05,human,837,False
2026-05-20,2026-05-26,22,Tuesday,2026-05,assistant,684,True
2026-05-20,2026-05-20,23,Wednesday,2026-05,human,368,False
2026-05-20,2026-05-20,23,Wednesday,2026-05,assistant,11538,False
2026-05-21,2026-05-21,1,Thursday,2026-05,human,144,True
2026-05-21,2026-05-21,1,Thursday,2026-05,assistant,1430,False
2026-05-26,2026-05-26,14,Tuesday,2026-05,human,243,False
2026-05-26,2026-05-26,14,Tuesday,2026-05,assistant,4318,False
2026-05-26,2026-05-26,14,Tuesday,2026-05,human,47,False
2026-05-26,2026-05-26,14,Tuesday,2026-05,assistant,3014,False
2026-05-26,2026-05-26,14,Tuesday,2026-05,human,110,False
2026-05-26,2026-05-26,14,Tuesday,2026-05,assistant,2056,False
2026-05-27,2026-05-27,17,Wednesday,2026-05,human,217,True
2026-05-27,2026-05-27,17,Wednesday,2026-05,assistant,3444,False
2026-05-27,2026-05-27,17,Wednesday,2026-05,human,46,False
2026-05-27,2026-05-27,17,Wednesday,2026-05,assistant,2320,False
2026-05-27,2026-05-27,22,Wednesday,2026-05,human,236,True
2026-05-27,2026-05-27,22,Wednesday,2026-05,assistant,2534,False
2026-05-27,2026-05-27,22,Wednesday,2026-05,human,118,False
2026-05-27,2026-05-27,22,Wednesday,2026-05,assistant,1338,False
2026-05-27,2026-05-27,23,Wednesday,2026-05,human,0,True
2026-05-27,2026-05-27,23,Wednesday,2026-05,assistant,3206,False
2026-05-27,2026-05-27,23,Wednesday,2026-05,human,68,False
2026-05-27,2026-05-27,23,Wednesday,2026-05,assistant,2094,False
2026-05-27,2026-05-27,23,Wednesday,2026-05,human,102,True
2026-05-27,2026-05-27,23,Wednesday,2026-05,assistant,3331,False
2026-05-27,2026-05-27,23,Wednesday,2026-05,human,18,True
2026-05-27,2026-05-27,23,Wednesday,2026-05,assistant,4787,False
2026-05-27,2026-05-27,23,Wednesday,2026-05,human,79,False
2026-05-27,2026-05-27,23,Wednesday,2026-05,assistant,3770,False
2026-05-27,2026-05-27,23,Wednesday,2026-05,human,371,False
2026-05-27,2026-05-27,23,Wednesday,2026-05,assistant,631,False
2026-05-27,2026-05-27,23,Wednesday,2026-05,human,51,False
2026-05-27,2026-05-27,23,Wednesday,2026-05,assistant,380,False
2026-05-27,2026-05-27,23,Wednesday,2026-05,human,36,False
2026-05-27,2026-05-27,23,Wednesday,2026-05,assistant,329,False
2026-05-27,2026-05-27,23,Wednesday,2026-05,human,38,True
2026-05-27,2026-05-27,23,Wednesday,2026-05,assistant,1107,False
2026-05-27,2026-05-27,23,Wednesday,2026-05,human,106,True
2026-05-27,2026-05-27,23,Wednesday,2026-05,assistant,1559,False
2026-05-27,2026-05-27,23,Wednesday,2026-05,human,163,True
2026-05-27,2026-05-27,23,Wednesday,2026-05,assistant,2225,False
2026-05-28,2026-05-28,0,Thursday,2026-05,human,375,True
2026-05-28,2026-05-28,0,Thursday,2026-05,assistant,2441,False
2026-05-28,2026-05-28,0,Thursday,2026-05,human,521,False
2026-05-28,2026-05-28,0,Thursday,2026-05,assistant,2466,False
2026-05-28,2026-05-28,21,Thursday,2026-05,human,100,False
2026-05-28,2026-05-28,21,Thursday,2026-05,assistant,2259,False
2026-05-28,2026-05-28,21,Thursday,2026-05,human,104,False
2026-05-28,2026-05-28,21,Thursday,2026-05,assistant,1535,False
2026-05-28,2026-05-28,21,Thursday,2026-05,human,49,False
2026-05-28,2026-05-28,21,Thursday,2026-05,assistant,1860,False
2026-05-28,2026-05-30,21,Saturday,2026-05,human,193,False
2026-05-28,2026-05-30,21,Saturday,2026-05,assistant,678,False
2026-05-28,2026-05-30,21,Saturday,2026-05,human,33,False
2026-05-28,2026-05-30,21,Saturday,2026-05,assistant,454,False
2026-05-28,2026-05-30,21,Saturday,2026-05,human,130,False
2026-05-28,2026-05-30,21,Saturday,2026-05,assistant,785,False
2026-05-28,2026-05-30,21,Saturday,2026-05,human,1704,False
2026-05-28,2026-05-30,21,Saturday,2026-05,assistant,3511,False
2026-05-28,2026-05-30,21,Saturday,2026-05,human,146,False
2026-05-28,2026-05-30,21,Saturday,2026-05,assistant,2341,False
2026-05-28,2026-05-30,21,Saturday,2026-05,human,30,False
2026-05-28,2026-05-30,21,Saturday,2026-05,assistant,1149,False
2026-05-28,2026-05-30,21,Saturday,2026-05,human,149,False
2026-05-28,2026-05-30,22,Saturday,2026-05,assistant,1290,False
2026-05-28,2026-05-31,21,Sunday,2026-05,human,426,False
2026-05-28,2026-05-31,21,Sunday,2026-05,assistant,2180,False
2026-05-28,2026-05-31,21,Sunday,2026-05,human,73,False
2026-05-28,2026-05-31,21,Sunday,2026-05,assistant,1013,False
2026-05-28,2026-05-31,21,Sunday,2026-05,human,90,False
2026-05-28,2026-05-31,21,Sunday,2026-05,assistant,1424,False
2026-05-28,2026-05-31,21,Sunday,2026-05,human,562,False
2026-05-28,2026-05-31,21,Sunday,2026-05,assistant,1512,False
2026-05-28,2026-05-31,22,Sunday,2026-05,human,163,False
2026-05-28,2026-05-31,22,Sunday,2026-05,assistant,4443,False
2026-05-28,2026-05-31,22,Sunday,2026-05,human,106,False
2026-05-28,2026-05-31,22,Sunday,2026-05,assistant,2154,False
2026-05-28,2026-05-31,22,Sunday,2026-05,human,68,False
2026-05-28,2026-05-31,22,Sunday,2026-05,assistant,2458,False
2026-05-28,2026-05-31,22,Sunday,2026-05,human,73,False
2026-05-28,2026-05-31,22,Sunday,2026-05,assistant,1726,False
2026-05-28,2026-05-31,23,Sunday,2026-05,human,272,False
2026-05-28,2026-05-31,23,Sunday,2026-05,assistant,4533,False
2026-05-28,2026-06-01,14,Monday,2026-06,human,756,False
2026-05-28,2026-06-01,14,Monday,2026-06,assistant,3530,False
2026-05-28,2026-06-01,14,Monday,2026-06,human,35,False
2026-05-28,2026-06-01,14,Monday,2026-06,assistant,3917,False
2026-05-28,2026-06-01,22,Monday,2026-06,human,344,False
2026-05-28,2026-06-01,22,Monday,2026-06,assistant,2348,False
2026-05-28,2026-06-01,22,Monday,2026-06,human,246,False
2026-05-28,2026-06-01,22,Monday,2026-06,assistant,1216,False
2026-05-28,2026-06-01,22,Monday,2026-06,human,178,False
2026-05-28,2026-06-01,22,Monday,2026-06,assistant,2142,False
2026-05-28,2026-06-01,23,Monday,2026-06,human,27,True
2026-05-28,2026-06-01,23,Monday,2026-06,assistant,2155,False
2026-05-28,2026-06-01,23,Monday,2026-06,human,541,True
2026-05-28,2026-06-01,23,Monday,2026-06,assistant,5643,False
2026-05-28,2026-06-01,23,Monday,2026-06,human,46,False
2026-05-28,2026-06-01,23,Monday,2026-06,assistant,2367,False
2026-05-28,2026-06-01,23,Monday,2026-06,human,231,False
2026-05-28,2026-06-01,23,Monday,2026-06,assistant,3909,False
2026-05-28,2026-06-01,23,Monday,2026-06,human,290,False
2026-05-28,2026-06-01,23,Monday,2026-06,assistant,1507,False
2026-05-28,2026-06-01,23,Monday,2026-06,human,175,False
2026-05-28,2026-06-01,23,Monday,2026-06,assistant,1574,False
2026-05-28,2026-06-01,23,Monday,2026-06,human,76,False
2026-05-28,2026-06-01,23,Monday,2026-06,assistant,3229,False
2026-05-28,2026-06-01,23,Monday,2026-06,human,191,True
2026-05-28,2026-06-01,23,Monday,2026-06,assistant,3262,False
2026-05-28,2026-06-01,23,Monday,2026-06,human,373,True
2026-05-28,2026-06-01,23,Monday,2026-06,assistant,1448,False
2026-05-28,2026-06-01,23,Monday,2026-06,human,167,True
2026-05-28,2026-06-01,23,Monday,2026-06,assistant,2892,False
2026-05-28,2026-06-02,1,Tuesday,2026-06,human,1291,False
2026-05-28,2026-06-02,1,Tuesday,2026-06,assistant,4481,False
2026-05-28,2026-06-02,1,Tuesday,2026-06,human,1437,False
2026-05-28,2026-06-02,1,Tuesday,2026-06,assistant,4728,False
2026-05-28,2026-06-02,1,Tuesday,2026-06,human,68,False
2026-05-28,2026-06-02,1,Tuesday,2026-06,assistant,1780,False
2026-05-28,2026-06-02,1,Tuesday,2026-06,human,69,False
2026-05-28,2026-06-02,1,Tuesday,2026-06,assistant,2112,False
2026-05-28,2026-06-02,1,Tuesday,2026-06,human,70,False
2026-05-28,2026-06-02,1,Tuesday,2026-06,assistant,2335,False
2026-05-29,2026-05-29,15,Friday,2026-05,human,38,True
2026-05-29,2026-05-29,15,Friday,2026-05,assistant,296,False
2026-05-29,2026-05-29,15,Friday,2026-05,human,119,False
2026-05-29,2026-05-29,15,Friday,2026-05,assistant,740,False
2026-05-29,2026-05-29,15,Friday,2026-05,human,173,False
2026-05-29,2026-05-29,15,Friday,2026-05,assistant,1480,False
2026-05-29,2026-05-29,15,Friday,2026-05,human,334,False
2026-05-29,2026-05-29,15,Friday,2026-05,assistant,1658,False
2026-05-29,2026-05-29,15,Friday,2026-05,human,87,True
2026-05-29,2026-05-29,15,Friday,2026-05,assistant,706,False
2026-05-29,2026-05-29,23,Friday,2026-05,human,146,True
2026-05-29,2026-05-29,23,Friday,2026-05,assistant,2880,False
2026-05-31,2026-05-31,0,Sunday,2026-05,human,400,False
2026-05-31,2026-05-31,0,Sunday,2026-05,assistant,10091,False
2026-05-31,2026-05-31,0,Sunday,2026-05,human,187,False
2026-05-31,2026-05-31,0,Sunday,2026-05,assistant,7654,False
2026-05-31,2026-05-31,0,Sunday,2026-05,human,287,False
2026-05-31,2026-05-31,0,Sunday,2026-05,assistant,19323,False
2026-05-31,2026-05-31,15,Sunday,2026-05,human,601,False
2026-05-31,2026-05-31,15,Sunday,2026-05,assistant,12520,False
2026-05-31,2026-05-31,15,Sunday,2026-05,human,217,False
2026-05-31,2026-05-31,15,Sunday,2026-05,assistant,8397,False
2026-05-31,2026-05-31,15,Sunday,2026-05,human,121,False
2026-05-31,2026-05-31,15,Sunday,2026-05,assistant,8802,False
2026-05-31,2026-05-31,15,Sunday,2026-05,human,103,False
2026-05-31,2026-05-31,16,Sunday,2026-05,assistant,9842,False
2026-05-31,2026-05-31,16,Sunday,2026-05,human,85,False
2026-05-31,2026-05-31,16,Sunday,2026-05,assistant,1290,False
2026-05-31,2026-06-03,1,Wednesday,2026-06,human,427,True
2026-05-31,2026-06-03,1,Wednesday,2026-06,assistant,6793,False
2026-06-02,2026-06-02,0,Tuesday,2026-06,human,373,True
2026-06-02,2026-06-02,0,Tuesday,2026-06,assistant,6064,False
2026-06-02,2026-06-02,17,Tuesday,2026-06,human,1086,True
2026-06-02,2026-06-02,17,Tuesday,2026-06,assistant,6511,False
2026-06-02,2026-06-02,17,Tuesday,2026-06,human,166,False
2026-06-02,2026-06-02,17,Tuesday,2026-06,assistant,2499,False
2026-06-02,2026-06-02,17,Tuesday,2026-06,human,440,False
2026-06-02,2026-06-02,17,Tuesday,2026-06,assistant,2644,False
2026-06-02,2026-06-02,18,Tuesday,2026-06,human,30,False
2026-06-02,2026-06-02,18,Tuesday,2026-06,assistant,1431,False
2026-06-02,2026-06-02,18,Tuesday,2026-06,human,194,True
2026-06-02,2026-06-02,18,Tuesday,2026-06,assistant,3112,False
2026-06-02,2026-06-02,18,Tuesday,2026-06,human,165,True
2026-06-02,2026-06-02,18,Tuesday,2026-06,assistant,5652,False
2026-06-02,2026-06-02,18,Tuesday,2026-06,human,1873,False
2026-06-02,2026-06-02,18,Tuesday,2026-06,assistant,4071,False
2026-06-02,2026-06-02,18,Tuesday,2026-06,human,714,False
2026-06-02,2026-06-02,18,Tuesday,2026-06,assistant,1986,False
2026-06-02,2026-06-02,18,Tuesday,2026-06,human,80,False
2026-06-02,2026-06-02,18,Tuesday,2026-06,assistant,1563,False
2026-06-02,2026-06-02,18,Tuesday,2026-06,human,129,False
2026-06-02,2026-06-02,18,Tuesday,2026-06,assistant,2337,False
2026-06-02,2026-06-02,18,Tuesday,2026-06,human,308,False
2026-06-02,2026-06-02,18,Tuesday,2026-06,assistant,2437,False
2026-06-02,2026-06-02,18,Tuesday,2026-06,human,574,False
2026-06-02,2026-06-02,18,Tuesday,2026-06,assistant,2713,False
2026-06-02,2026-06-02,18,Tuesday,2026-06,human,67,True
2026-06-02,2026-06-02,18,Tuesday,2026-06,assistant,1192,False
2026-06-02,2026-06-02,18,Tuesday,2026-06,human,41,False
2026-06-02,2026-06-02,18,Tuesday,2026-06,assistant,480,False
2026-06-02,2026-06-10,14,Wednesday,2026-06,human,357,False
2026-06-02,2026-06-10,14,Wednesday,2026-06,assistant,2277,False
2026-06-02,2026-06-10,14,Wednesday,2026-06,human,48,True
2026-06-02,2026-06-10,14,Wednesday,2026-06,assistant,411,False
2026-06-02,2026-06-10,14,Wednesday,2026-06,human,91,False
2026-06-02,2026-06-10,14,Wednesday,2026-06,assistant,1745,False
2026-06-03,2026-06-03,22,Wednesday,2026-06,human,141,True
2026-06-03,2026-06-03,22,Wednesday,2026-06,assistant,3705,False
2026-06-03,2026-06-03,22,Wednesday,2026-06,human,135,False
2026-06-03,2026-06-03,22,Wednesday,2026-06,assistant,1205,False
2026-06-03,2026-06-03,22,Wednesday,2026-06,human,196,True
2026-06-03,2026-06-03,22,Wednesday,2026-06,assistant,8139,False
2026-06-03,2026-06-03,22,Wednesday,2026-06,human,64,False
2026-06-03,2026-06-03,22,Wednesday,2026-06,assistant,3576,False
2026-06-03,2026-06-03,22,Wednesday,2026-06,human,300,False
2026-06-03,2026-06-03,22,Wednesday,2026-06,assistant,2892,False
2026-06-03,2026-06-03,22,Wednesday,2026-06,human,329,False
2026-06-03,2026-06-03,22,Wednesday,2026-06,assistant,10550,False
2026-06-04,2026-06-04,14,Thursday,2026-06,human,392,False
2026-06-04,2026-06-04,14,Thursday,2026-06,assistant,7809,False
2026-06-04,2026-06-04,14,Thursday,2026-06,human,223,False
2026-06-04,2026-06-04,14,Thursday,2026-06,assistant,4016,False
2026-06-04,2026-06-04,14,Thursday,2026-06,human,222,False
2026-06-04,2026-06-04,14,Thursday,2026-06,assistant,3874,False
2026-06-04,2026-06-04,14,Thursday,2026-06,human,120,True
2026-06-04,2026-06-04,14,Thursday,2026-06,assistant,4552,False
2026-06-04,2026-06-04,14,Thursday,2026-06,human,91,False
2026-06-04,2026-06-04,14,Thursday,2026-06,assistant,1906,False
2026-06-04,2026-06-04,14,Thursday,2026-06,human,88,False
2026-06-04,2026-06-04,14,Thursday,2026-06,assistant,1216,False
2026-06-04,2026-06-04,14,Thursday,2026-06,human,88,False
2026-06-04,2026-06-04,14,Thursday,2026-06,assistant,1709,False
2026-06-04,2026-06-04,18,Thursday,2026-06,human,397,True
2026-06-04,2026-06-04,18,Thursday,2026-06,assistant,10870,False
2026-06-04,2026-06-04,18,Thursday,2026-06,human,223,False
2026-06-04,2026-06-04,18,Thursday,2026-06,assistant,5328,False
2026-06-04,2026-06-04,18,Thursday,2026-06,human,156,False
2026-06-04,2026-06-04,18,Thursday,2026-06,assistant,7783,False
2026-06-04,2026-06-04,18,Thursday,2026-06,human,97,False
2026-06-04,2026-06-04,18,Thursday,2026-06,assistant,9971,False
2026-06-04,2026-06-04,18,Thursday,2026-06,human,43,False
2026-06-04,2026-06-04,18,Thursday,2026-06,assistant,3435,False
2026-06-04,2026-06-04,18,Thursday,2026-06,human,25,False
2026-06-04,2026-06-04,18,Thursday,2026-06,assistant,9179,False
2026-06-04,2026-06-05,1,Friday,2026-06,human,378,False
2026-06-04,2026-06-05,1,Friday,2026-06,assistant,13944,False
2026-06-04,2026-06-05,1,Friday,2026-06,human,201,False
2026-06-04,2026-06-05,1,Friday,2026-06,assistant,3193,False
2026-06-04,2026-06-06,2,Saturday,2026-06,human,115,False
2026-06-04,2026-06-06,2,Saturday,2026-06,assistant,6531,False
2026-06-04,2026-06-06,2,Saturday,2026-06,human,60,False
2026-06-04,2026-06-06,2,Saturday,2026-06,assistant,2026,False
2026-06-04,2026-06-04,21,Thursday,2026-06,human,84,False
2026-06-04,2026-06-04,21,Thursday,2026-06,assistant,1379,False
2026-06-05,2026-06-05,14,Friday,2026-06,human,405,False
2026-06-05,2026-06-05,14,Friday,2026-06,assistant,9261,False
2026-06-05,2026-06-05,14,Friday,2026-06,human,81,False
2026-06-05,2026-06-05,14,Friday,2026-06,assistant,4220,False
2026-06-05,2026-06-05,14,Friday,2026-06,human,70,False
2026-06-05,2026-06-05,14,Friday,2026-06,assistant,2299,False
2026-06-05,2026-06-05,19,Friday,2026-06,human,88,False
2026-06-05,2026-06-05,19,Friday,2026-06,assistant,4816,False
2026-06-05,2026-06-06,1,Saturday,2026-06,human,76,False
2026-06-05,2026-06-06,1,Saturday,2026-06,assistant,4042,False
2026-06-06,2026-06-06,1,Saturday,2026-06,human,95,False
2026-06-06,2026-06-06,1,Saturday,2026-06,assistant,3683,False
2026-06-06,2026-06-06,1,Saturday,2026-06,human,500,False
2026-06-06,2026-06-06,1,Saturday,2026-06,assistant,4569,False
2026-06-06,2026-06-06,1,Saturday,2026-06,human,221,True
2026-06-06,2026-06-06,1,Saturday,2026-06,assistant,9777,False
2026-06-07,2026-06-07,20,Sunday,2026-06,human,349,False
2026-06-07,2026-06-07,20,Sunday,2026-06,assistant,11281,False
2026-06-08,2026-06-08,14,Monday,2026-06,human,799,False
2026-06-08,2026-06-08,14,Monday,2026-06,assistant,9928,False
2026-06-08,2026-06-08,23,Monday,2026-06,human,379,True
2026-06-08,2026-06-08,23,Monday,2026-06,assistant,3338,False
2026-06-08,2026-06-08,23,Monday,2026-06,human,160,False
2026-06-08,2026-06-08,23,Monday,2026-06,assistant,942,False
2026-06-08,2026-06-08,23,Monday,2026-06,human,103,False
2026-06-08,2026-06-08,23,Monday,2026-06,assistant,440,False
2026-06-08,2026-06-08,23,Monday,2026-06,human,105,False
2026-06-08,2026-06-08,23,Monday,2026-06,assistant,624,False
2026-06-08,2026-06-10,22,Wednesday,2026-06,human,123,False
2026-06-08,2026-06-10,22,Wednesday,2026-06,assistant,2010,False
2026-06-08,2026-06-10,22,Wednesday,2026-06,human,680,False
2026-06-08,2026-06-10,22,Wednesday,2026-06,assistant,938,False
2026-06-08,2026-06-10,22,Wednesday,2026-06,human,146,False
2026-06-08,2026-06-10,22,Wednesday,2026-06,assistant,879,False
2026-06-08,2026-06-10,23,Wednesday,2026-06,human,136,False
2026-06-08,2026-06-10,23,Wednesday,2026-06,assistant,628,False
2026-06-08,2026-06-10,23,Wednesday,2026-06,human,186,False
2026-06-08,2026-06-10,23,Wednesday,2026-06,assistant,867,False
2026-06-08,2026-06-10,23,Wednesday,2026-06,human,379,False
2026-06-08,2026-06-10,23,Wednesday,2026-06,assistant,1749,False
2026-06-08,2026-06-10,23,Wednesday,2026-06,human,63,True
2026-06-08,2026-06-10,23,Wednesday,2026-06,assistant,1760,False
2026-06-08,2026-06-10,23,Wednesday,2026-06,human,43,False
2026-06-08,2026-06-10,23,Wednesday,2026-06,assistant,361,False
2026-06-08,2026-06-10,23,Wednesday,2026-06,human,178,False
2026-06-08,2026-06-10,23,Wednesday,2026-06,assistant,1218,False
2026-06-08,2026-06-10,23,Wednesday,2026-06,human,110,False
2026-06-08,2026-06-10,23,Wednesday,2026-06,assistant,1319,False
2026-06-08,2026-06-11,1,Thursday,2026-06,human,57,False
2026-06-08,2026-06-11,1,Thursday,2026-06,assistant,2035,False
2026-06-08,2026-06-11,1,Thursday,2026-06,human,506,False
2026-06-08,2026-06-11,1,Thursday,2026-06,assistant,1739,False
2026-06-08,2026-06-11,1,Thursday,2026-06,human,558,False
2026-06-08,2026-06-11,1,Thursday,2026-06,assistant,1218,False
2026-06-08,2026-06-11,1,Thursday,2026-06,human,355,False
2026-06-08,2026-06-11,1,Thursday,2026-06,assistant,842,False
